budget,genres,id,keywords,original_language,original_title,popularity,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
35000000,Comedy-Fantasy,35019,nanny-fantasy-children-aftercreditsstinger-duringcreditsstinger-woman director,en,Nanny McPhee and the Big Bang,23.835055,2010-03-26,93246388,109.0,English,Released,Nanny McPhee and the Big Bang,6.0,436
35000000,Crime-History,10410,policy and organisations-power-trade union-gangster,en,Hoffa,5.926966,1992-12-25,0,140.0,English-Italiano-Latin,Released,Hoffa,6.1,81
30000000,Drama-Mystery-Science Fiction-Thriller,8836,extraterrestrial technology-fbi-alien-fbi agent-duringcreditsstinger,en,The X Files: I Want to Believe,25.454549,2008-07-24,68369434,104.0,English,Released,The X Files: I Want to Believe,5.5,523
31000000,Family-Fantasy-Comedy,14442,elves-based on novel-magic-fairy-prince-fairy tale-spell-fantasy world-giant-ogre-obedience-fairy godmother-elf,en,Ella Enchanted,22.71592,2004-04-09,27388767,96.0,English,Released,Ella Enchanted,5.9,437
35000000,Drama,321741,american football-concussion-biography-professional sports-brain damage-sports injury-nfl-medical drama-human brain,en,Concussion,35.120736,2015-11-12,50363790,123.0,English,Released,Concussion,7.0,823
35000000,Thriller-Action-Mystery,59965,cia-airport-hero-fight-kidnapping-time bomb-training-webcam-website-party-on the run-hospital-train-teenager,en,Abduction,19.893646,2011-09-22,82087155,106.0,English,Released,Abduction,5.6,961
35000000,Animation-Family-Adventure,14175,animation-animal-3d,en,Valiant,14.051851999999998,2005-03-25,19478106,76.0,English,Released,Valiant,5.2,235
35000000,Comedy-Drama,11004,adultery-robbery-based on novel-professor-college-police-party-liar-marijuana-writer-university-drug-dog,en,Wonder Boys,9.011728999999999,2000-02-22,0,111.0,English,Released,Wonder Boys,6.9,161
35000000,Action-Comedy-Science Fiction,11918,anti hero-high school-dragonfly-superhero-radioactive-duringcreditsstinger,en,Superhero Movie,19.088655,2008-03-27,25871834,85.0,English,Released,Superhero Movie,4.9,379
56000000,Thriller-Crime-Drama,98357,mayor-investigation-politics-ex-cop-revenge-double crossed-private detective,en,Broken City,29.490057,2013-01-18,19701164,109.0,English,Released,Broken City,5.7,593
35000000,Horror-Comedy,10012,brother sister relationship-bite-transformation-supernatural powers-werewolf,en,Cursed,11.195592999999999,2005-02-25,19294901,97.0,English,Released,Cursed,5.1,167
35000000,Crime-Action-Thriller,49526,new york-dirty cop-bicycle courier-duringcreditsstinger-race against the clock-cyclist-bike messenger,en,Premium Rush,17.709888,2012-08-24,31083599,91.0,普通话-English,Released,Premium Rush,6.2,832
35000000,Action-Comedy-Crime,268920,texas-prisoner-cop-drug cartel-on the run-police officer-prisoner on the run-woman director,en,Hot Pursuit,18.262017,2015-05-08,51680201,87.0,Español-English,Released,Hot Pursuit,5.4,647
35000000,War-Adventure-Drama-Romance,9093,islam-sex-loyalty-bravery-army-revenge-honor-murder-escape-soldier-battle-church-violence-britain-slave-colonialism-military-imperialism,en,The Four Feathers,10.103639999999999,2002-09-08,29882645,132.0,English,Released,The Four Feathers,6.5,159
35000000,Action-Crime,119283,professional thief-jewel robbery,en,Parker,28.670477,2013-01-23,46216641,118.0,English,Released,Parker,5.7,1455
31000000,Comedy-Romance,11823,tennis-new love-tennis player-australia-wimbledon,en,Wimbledon,16.736734,2004-09-13,41512007,98.0,English,Released,Wimbledon,6.0,293
35000000,Comedy,35169,bear-animal-aftercreditsstinger-duringcreditsstinger-real estate-land developer-real estate developer,en,Furry Vengeance,13.668632999999998,2010-04-02,39340177,92.0,English,Released,Furry Vengeance,4.6,149
30000000,Action-Horror-Thriller,118957,drowning-supermarket-shark attack-australian-flooding-australia-tsunami-gore-shark-flood-3d,en,Bait,9.780588,2012-09-05,0,93.0,English,Released,Bait,5.3,191
27000000,Fantasy-Action-Adventure,849,kingdom-lightsaber-cult favorite-dead body-magical object-fortress-doppelganger-cyclops-changeling,en,Krull,9.904881,1983-07-29,16519460,117.0,English,Released,Krull,5.8,129
35000000,Action-Adventure-Drama-History,4515,journalist-terrorist-war against terror-externally controlled action-manipulation-propaganda-manipulation of the media-future-afghanistan-political negotiations-war-past-war in afghanistan,en,Lions for Lambs,9.789027,2007-10-22,63215872,92.0,English,Released,Lions for Lambs,6.0,216
35000000,Action-Adventure-Drama-Thriller,18886,bomber-vietnam war-u.s. navy-aviation-combat-bombing,en,Flight of the Intruder,6.81729,1991-01-18,0,115.0,English,Released,Flight of the Intruder,5.7,31
35000000,Comedy-Music,6575,music record-rock and roll-pop-hip-hop-fab four-blues-pop star-rapper-record producer-rock-music-music instrument-wedding-extramarital affair-aftercreditsstinger,en,Walk Hard: The Dewey Cox Story,10.73522,2007-12-21,18317151,96.0,English,Released,Walk Hard: The Dewey Cox Story,6.6,212
0,Drama-Romance,6440,sex-adultery-based on novel-fishing-isolation-kidnapping-newfoundland-survival-reporter-drunk,en,The Shipping News,11.1399,2001-12-18,0,111.0,English,Released,The Shipping News,6.4,108
35000000,Action-Western,13496,sheriff-horse-outlaw-jesse james-cole younger,en,American Outlaws,6.727949000000001,2001-08-17,13678913,94.0,English,Released,American Outlaws,5.7,55
35000000,Drama-History-Romance,18320,royal family-biography-royalty-period drama-queen victoria-prince albert-19th century-british monarchy,en,The Young Victoria,16.343317000000003,2009-03-04,27409889,105.0,English-Magyar,Released,The Young Victoria,7.0,322
40000000,Action-Crime-Mystery-Thriller,22787,airplane-based on comic book-corpse-stich,en,Whiteout,14.818717999999999,2009-09-09,12206028,101.0,English-Pусский,Released,Whiteout,5.3,220
32000000,Drama-Fantasy,8967,philosophy-father son relationship-red hair-brother sister relationship-sun-telegram-tree-meteor-afterlife-death of a child-independent film-spirituality-outer space-dinosaur-voice over-very little dialogue-tarkovskyesque,en,The Tree of Life,43.862456,2011-05-18,54674226,139.0,English,Released,The Tree of Life,6.5,987
33000000,Action-Adventure-Thriller,37498,parking garage-freighter-fundraiser,en,Knock Off,2.706207,1998-09-04,0,91.0,English-Italiano,Released,Knock Off,4.7,64
35000000,Action-Drama-Thriller-Crime,144336,drug cartel-dea,en,Sabotage,27.903999,2014-03-28,17508518,110.0,English,Released,Sabotage,5.5,555
35000000,Drama-Fantasy-Horror-Mystery-Romance-Thriller,9616,riddle-rome-vatican-secret organization-investigation-sin-repentance-priest-psychological thriller-violence-catholic church-sin eater-mentor protégé relationship-reference to god-suspicious death,en,The Order,3.746806,2003-09-05,11560806,102.0,English,Released,The Order,4.8,91
20500000,Action-Crime,13056,broken neck-fbi agent-wall safe-trashed house-aerial shot-military dress uniform-vanity-flare-woman director,en,Punisher: War Zone,17.112498000000002,2008-12-05,10089373,102.0,Pусский-English,Released,Punisher: War Zone,5.6,294
35000000,Family-Fantasy-Comedy,14113,superhero-kids and family,en,Zoom,10.304172,2006-08-11,12506188,83.0,English,Released,Zoom,4.9,135
35000000,Adventure-Drama-Thriller,285783,1970s-skyscraper-based on true story-tightrope-planning-world trade center,en,The Walk,37.335721,2015-09-30,61181942,123.0,Français-English,Released,The Walk,6.9,1121
0,Fantasy-Family-Action,49478,american football-mythology-chinese food-kangaroo,en,Warriors of Virtue,0.9123950000000001,1997-05-02,0,103.0,English-普通话,Released,Warriors of Virtue,4.7,9
35000000,Comedy-Drama-Romance,9726,provence-wine cellar-vineyard-wine garden-wine-winegrower,en,A Good Year,16.782470999999997,2006-09-09,42064105,118.0,English-Français-Pусский,Released,A Good Year,6.5,357
35000000,Drama,20763,step father-physical abuse-abuse,en,Radio Flyer,3.5034080000000003,1992-02-21,4651977,114.0,English,Released,Radio Flyer,6.6,53
35000000,Action-Crime-Drama-Thriller,9702,juvenile prison-artist-jail-east l.a.-hood-gang-youth gang-racism-drug-mexican american-barrio-police shootout-cholo-lowrider,en,Bound by Honor,9.122828,1993-02-05,0,180.0,English,Released,Bound by Honor,7.7,115
35000000,Action-Crime-Drama-Mystery-Thriller,9311,copenhagen-inuit-comet-arctic-snow,en,Smilla's Sense of Snow,5.419181,1997-02-13,0,121.0,English-,Released,Smilla's Sense of Snow,6.6,60
35000000,Thriller-Crime-Romance,9280,paris-france-new identity-paparazzi-cannes,en,Femme Fatale,9.07278,2002-11-06,16838910,114.0,English-Français-Español,Released,Femme Fatale,6.2,142
35000000,Action-History-War,26843,italy-middle east-resistance-world war ii-libya-benito mussolini-based on true story-guerrilla warfare,en,Lion of the Desert,2.864979,1981-04-17,0,173.0,English-Français-Español,Released,Lion of the Desert,7.4,34
35000000,War-Adventure-Drama-Romance,11876,italian-new love-provence-horse-exile,en,Le Hussard sur le toit,2.877488,1995-09-20,15000000,135.0,Français-Italiano,Released,The Horseman on the Roof,6.7,25
38000000,Drama-War-Romance-Western,22267,civil war-friends-bush whacker-raid,en,Ride with the Devil,5.516207,1999-11-24,635096,138.0,English,Released,Ride with the Devil,6.6,49
0,Drama,45958,immigrant-illegal immigrant-chinese-single father,es,Biutiful,13.930763,2010-10-20,25147786,148.0,广州话 / 廣州話-普通话-Español-Wolof,Released,Biutiful,7.0,291
35000000,Action-Comedy-Western-Crime,1969,mexico-bank robber-revenge-best friend-bank robbery-bank vault-steam locomotive,es,Bandidas,20.27704,2006-01-18,10496317,93.0,English-Español,Released,Bandidas,5.8,307
0,Drama-Crime,310706,,en,Black Water Transit,0.12673800000000002,2009-05-13,0,100.0,English,Released,Black Water Transit,0.0,0
34000000,Action-Mystery-Science Fiction-Thriller,198663,based on novel-maze-post-apocalyptic-dystopia-escape-memory loss-erased memory-trapped-dystopic future-runner-based on young adult novel,en,The Maze Runner,131.815575,2014-09-10,348319861,113.0,English,Released,The Maze Runner,7.0,5371
35000000,Comedy,239573,europe-business trip,en,Unfinished Business,16.832311999999998,2015-03-05,14431253,91.0,English,Released,Unfinished Business,5.0,320
34000000,Drama-Romance,10436,upper class-new york-lover-countess-lawyer-19th century,en,The Age of Innocence,9.133747,1993-09-17,32255440,139.0,English-Italiano,Released,The Age of Innocence,7.0,169
35000000,Drama-Adventure-Science Fiction-Romance,1381,brain tumor-operation-queen-love of one's life-surgeon-tree-dying and death-transience-immortality-maya civilization-monkey-conquest,en,The Fountain,24.606012,2006-09-06,15304890,96.0,English,Released,The Fountain,6.8,827
70000000,Action-Comedy-Thriller,2162,,en,Chill Factor,3.2769120000000003,1999-09-01,11263966,101.0,English,Released,Chill Factor,5.3,29
35000000,Action-Crime-Drama-Thriller,127493,taxi driver-thief-fbi agent,en,Stolen,16.830184,2012-05-17,2106557,96.0,svenska-English,Released,Stolen,5.1,344
41677699,Animation-Family,12429,mother-fish-cliff-father-mermaid-princess-anime,ja,崖の上のポニョ,39.58676,2008-07-19,187479518,100.0,日本語,Released,Ponyo,7.5,926
34000000,Drama-Romance,228205,based on novel-art student-cowboy-injury-bull riding-romantic drama-young adult,en,The Longest Ride,41.946523,2015-04-09,63013281,128.0,English,Released,The Longest Ride,7.3,1064
75000000,Drama-Science Fiction-Thriller,2900,wife husband relationship-space travel-space-mission-pregnancy-astronaut,en,The Astronaut's Wife,20.697556,1999-08-26,19598588,109.0,English,Released,The Astronaut's Wife,5.4,254
34000000,Romance-Drama-Adventure,21311,africa,en,I Dreamed of Africa,1.656695,2000-05-05,0,114.0,English,Released,I Dreamed of Africa,5.3,18
35000000,Comedy-Romance,77875,mother-father son relationship-field-athlete-soccer-parent-penalty kick,en,Playing for Keeps,17.932561,2012-11-29,0,106.0,English,Released,Playing for Keeps,5.4,240
35000000,Drama-History,192136,prison-south africa-apartheid-biography-nelson mandela-historical figure,en,Mandela: Long Walk to Freedom,15.509570000000002,2013-12-06,27330000,141.0,English-Afrikaans-,Released,Mandela: Long Walk to Freedom,6.5,224
32000000,Drama-History,18254,journalist-russian revolution 1917,en,Reds,4.6021849999999995,1981-12-25,40382659,195.0,Deutsch-suomi-Français-Pусский-English,Released,Reds,7.1,67
40000000,Drama,881,suicide-underdog-suspicion of murder-court case-navy-law-dying and death-guantanamo bay-marine corps-military court-code red-command-military base-u.s. navy-sexism-right and justice-based on play-court martial-flashback-platoon leader-military law,en,A Few Good Men,40.379965999999996,1992-12-11,243240178,138.0,English,Released,A Few Good Men,7.1,877
50000000,Action-Crime-Thriller,10877,corruption-scandal-shadowing-police,en,Exit Wounds,12.601306,2001-03-13,79958599,101.0,Italiano,Released,Exit Wounds,5.3,110
30000000,Crime-Comedy,9600,绝地奶霸-卧底肥妈-big爆任务-超级妈妈,en,Big Momma's House,24.389194,2000-05-31,173959438,98.0,English,Released,Big Momma's House,5.6,506
34000000,Family-Fantasy-Animation-Adventure,202575,magic-3d,en,The House of Magic,12.867326,2013-12-24,0,85.0,Deutsch-Français-English,Released,Thunder and the House of Magic,6.3,121
30000000,Horror-Action-Thriller-Science Fiction,71469,alien invasion-american abroad-moscow-unlikely heroes-failed business,en,The Darkest Hour,23.328823,2011-12-22,64626786,89.0,English,Released,The Darkest Hour,4.8,469
33000000,Music-Drama-Romance,85446,flash mob-dance instructor-real estate development-nike-dance company,en,Step Up Revolution,29.775440999999997,2012-07-26,140470746,99.0,English,Released,Step Up Revolution,6.7,663
33000000,Action-Crime-Horror-Thriller,326,snake-suspense-fbi agent-death-animal attack-first class-duringcreditsstinger-snake attack-witness to a crime-plane,en,Snakes on a Plane,19.642328,2006-08-06,62022014,105.0,English-ภาษาไทย,Released,Snakes on a Plane,5.1,497
33000000,Mystery-Thriller,10685,chicago-fbi-menace-covered investigation-state of emergency-investigation-suspense-serial killer-little girl-psychiatrist-fbi agent-psychotherapy,en,The Watcher,7.339908,2000-09-08,0,96.0,Tiếng Việt-English,Released,The Watcher,4.9,110
33000000,Action-Crime-Drama,7220,chain-submachine gun-undercover-smuggling-twin brother-marvel comic-one man army-massacre-extreme violence-family reunion-pier,en,The Punisher,35.099610999999996,2004-04-15,54700105,124.0,English,Released,The Punisher,6.1,766
30000000,Drama,9763,restaurant-sport-coach-athlete-newcastle united-computer games,en,Goal!: The Dream Begins,16.541791,2005-06-06,27610873,118.0,English-Español,Released,Goal!: The Dream Begins,6.6,238
30000000,Action-Crime-Thriller,72387,broken trachea,en,Safe,31.92695,2012-04-16,40346186,94.0,English-普通话-Pусский,Released,Safe,6.3,799
33000000,Comedy-Drama,12596,competition-airport-air controller-adversary,en,Pushing Tin,9.060642,1999-04-23,0,124.0,English,Released,Pushing Tin,5.7,116
32350000,Adventure-Action-Science Fiction,1892,rebel-brother sister relationship-emperor-space battle-matter of life and death-spaceship-death star-jabba the hutt-ewoks-jedi-space opera,en,Return of the Jedi,46.509071,1983-05-23,572700000,135.0,English,Released,Return of the Jedi,7.9,4665
30000000,Action-Thriller-Science Fiction,13460,dystopia-quarantine-futuristic-sword fight-lethal virus,en,Doomsday,21.538222,2008-03-14,22211426,108.0,English,Released,Doomsday,5.8,363
32000000,Drama-Romance,8055,germany-war crimes-trial-female prisoner-teenager-law student-teenage sexuality-older woman younger man relationship-teenage sex-affair,en,The Reader,33.923786,2008-12-10,113019290,124.0,English-Deutsch-ελληνικά-Latin,Released,The Reader,7.2,813
